%time,field.x,field.y,field.z
1566330264928661667,-0.390976,-1.56976,5.998784
1566330264948819393,-0.390976,-1.56976,5.998784
1566330264968450577,-0.384928,-1.624352,5.951312
1566330264988337525,-0.384928,-1.624352,5.951312
1566330265008428665,-0.378784,-1.678608,5.902608
1566330265028544372,-0.378784,-1.678608,5.902608
1566330265047610672,-0.37256,-1.732496,5.852704
1566330265067825730,-0.37256,-1.732496,5.852704
1566330265091154086,-0.366256,-1.786,5.801584
1566330265108261315,-0.366256,-1.786,5.801584
1566330265128342078,-0.359872,-1.83912,5.74928
1566330265148459380,-0.359872,-1.83912,5.74928
1566330265168123844,-0.353408,-1.89184,5.695792
1566330265188166125,-0.353408,-1.89184,5.695792
1566330265208295730,-0.346864,-1.94416,5.64112
1566330265227943764,-0.346864,-1.94416,5.64112
1566330265248459520,-0.34024,-1.996032,5.585264
1566330265267366131,-0.34024,-1.996032,5.585264
1566330265287317517,-0.333536,-2.047488,5.528272
1566330265307431012,-0.333536,-2.047488,5.528272
1566330265327280294,-0.326752,-2.09848,5.470112
1566330265347434218,-0.326752,-2.09848,5.470112
1566330265367655197,-0.319904,-2.149024,5.4108
1566330265387549238,-0.319904,-2.149024,5.4108
1566330265408005423,-0.312976,-2.199072,5.350368
1566330265427083385,-0.312976,-2.199072,5.350368
1566330265449589610,-0.305984,-2.248656,5.2888
1566330265468709653,-0.305984,-2.248656,5.2888
1566330265487795808,-0.298912,-2.297728,5.226128
1566330265507797442,-0.298912,-2.297728,5.226128
1566330265527158493,-0.291776,-2.346288,5.162336
1566330265547307215,-0.291776,-2.346288,5.162336
1566330265567394923,-0.28456,-2.39432,5.097456
1566330265587483561,-0.28456,-2.39432,5.097456
1566330265606966663,-0.277296,-2.441824,5.031488
1566330265627454232,-0.277296,-2.441824,5.031488
1566330265646597683,-0.269952,-2.488768,4.964448
1566330265666684159,-0.269952,-2.488768,4.964448
1566330265686569164,-0.262544,-2.535152,4.896336
1566330265706946621,-0.262544,-2.535152,4.896336
1566330265727261053,-0.255088,-2.580976,4.827184
1566330265747200886,-0.255088,-2.580976,4.827184
1566330265767226351,-0.247552,-2.626208,4.756976
1566330265786230224,-0.247552,-2.626208,4.756976
1566330265806629261,-0.239968,-2.670848,4.685744
1566330265826653822,-0.239968,-2.670848,4.685744
1566330265846695260,-0.23232,-2.714864,4.613504
1566330265866740387,-0.23232,-2.714864,4.613504
1566330265886917462,-0.224624,-2.758272,4.54024
1566330265907405122,-0.224624,-2.758272,4.54024
1566330265926483302,-0.216864,-2.801056,4.466
1566330265946652600,-0.216864,-2.801056,4.466
1566330265967368784,-0.209056,-2.843184,4.390768
1566330265986705262,-0.209056,-2.843184,4.390768
1566330266005772522,-0.201184,-2.884656,4.31456
1566330266026009023,-0.201184,-2.884656,4.31456
1566330266046089058,-0.193264,-2.925456,4.237408
1566330266066122475,-0.193264,-2.925456,4.237408
1566330266086196884,-0.185296,-2.965584,4.159296
1566330266105565331,-0.185296,-2.965584,4.159296
1566330266125807815,-0.177296,-3.005024,4.080272
1566330266145826243,-0.177296,-3.005024,4.080272
1566330266165941373,-0.169232,-3.04376,4.00032
1566330266186126896,-0.169232,-3.04376,4.00032
1566330266206165631,-0.161136,-3.081792,3.919472
1566330266226220572,-0.161136,-3.081792,3.919472
1566330266245348483,-0.152976,-3.119088,3.837728
1566330266265638581,-0.152976,-3.119088,3.837728
1566330266285660374,-0.1448,-3.155664,3.75512
1566330266305653035,-0.1448,-3.155664,3.75512
1566330266325705165,-0.13656,-3.191488,3.671648
1566330266346037317,-0.13656,-3.191488,3.671648
1566330266365126123,-0.128304,-3.226544,3.587312
1566330266385148661,-0.128304,-3.226544,3.587312
1566330266405958093,-0.12,-3.260848,3.50216
1566330266425436474,-0.12,-3.260848,3.50216
1566330266445391011,-0.111664,-3.294368,3.416192
1566330266465516911,-0.111664,-3.294368,3.416192
1566330266485514605,-0.103296,-3.327104,3.329424
1566330266505721591,-0.103296,-3.327104,3.329424
1566330266524914335,-0.094896,-3.35904,3.241872
1566330266545070326,-0.094896,-3.35904,3.241872
1566330266565308006,-0.086464,-3.390176,3.153536
1566330266585332744,-0.086464,-3.390176,3.153536
1566330266605095614,-0.078,-3.42048,3.064464
1566330266625315997,-0.078,-3.42048,3.064464
1566330266644478008,-0.06952,-3.449968,2.97464
1566330266664788561,-0.06952,-3.449968,2.97464
1566330266684931908,-0.061008,-3.478608,2.884096
1566330266704949800,-0.061008,-3.478608,2.884096
1566330266725224124,-0.05248,-3.5064,2.792848
1566330266744285753,-0.05248,-3.5064,2.792848
1566330266764318066,-0.04392,-3.533344,2.700912
1566330266784561857,-0.04392,-3.533344,2.700912
1566330266804690123,-0.03536,-3.559424,2.608304
1566330266825116653,-0.03536,-3.559424,2.608304
1566330266844189724,-0.026768,-3.584608,2.51504
1566330266864478292,-0.026768,-3.584608,2.51504
1566330266885537634,-0.01816,-3.608928,2.421152
1566330266904850823,-0.01816,-3.608928,2.421152
1566330266924400848,-0.009552,-3.632352,2.326624
1566330266944114817,-0.009552,-3.632352,2.326624
1566330266964232022,-0.000928,-3.654864,2.231504
1566330266984376401,-0.000928,-3.654864,2.231504
1566330267004266425,0.007712,-3.676464,2.135792
1566330267024579857,0.007712,-3.676464,2.135792
1566330267043892478,0.016368,-3.697152,2.03952
1566330267064397910,0.016368,-3.697152,2.03952
1566330267084456398,0.025008,-3.716896,1.942688
1566330267103542171,0.025008,-3.716896,1.942688
1566330267124007830,0.033664,-3.735728,1.845344
1566330267143957254,0.033664,-3.735728,1.845344
1566330267164278296,0.04232,-3.7536,1.747472
1566330267184281482,0.04232,-3.7536,1.747472
1566330267203877185,0.050976,-3.770512,1.64912
1566330267224107252,0.050976,-3.770512,1.64912
1566330267244571405,0.059632,-3.78648,1.550288
1566330267263601847,0.059632,-3.78648,1.550288
1566330267284004681,0.068288,-3.801472,1.451008
1566330267304096868,0.068288,-3.801472,1.451008
1566330267323151641,0.076928,-3.815504,1.351296
1566330267343258784,0.076928,-3.815504,1.351296
1566330267363566637,0.085568,-3.828544,1.251168
1566330267383586815,0.085568,-3.828544,1.251168
1566330267403725233,0.094192,-3.840592,1.15064
1566330267423581005,0.094192,-3.840592,1.15064
1566330267443838261,0.1028,-3.851648,1.049728
1566330267463077365,0.1028,-3.851648,1.049728
1566330267483122202,0.111408,-3.861696,0.94848
1566330267503149266,0.111408,-3.861696,0.94848
1566330267523830573,0.12,-3.870752,0.846896
1566330267542906972,0.12,-3.870752,0.846896
1566330267562983318,0.12856,-3.878784,0.744992
1566330267582991802,0.12856,-3.878784,0.744992
1566330267603113302,0.137104,-3.885808,0.6428
1566330267623272937,0.137104,-3.885808,0.6428
1566330267643270577,0.145632,-3.891792,0.540336
1566330267662548564,0.145632,-3.891792,0.540336
1566330267682738344,0.154128,-3.896752,0.437632
1566330267702808806,0.154128,-3.896752,0.437632
1566330267723744001,0.162608,-3.900672,0.334688
1566330267742734074,0.162608,-3.900672,0.334688
1566330267762949950,0.17104,-3.903552,0.231536
1566330267785175282,0.17104,-3.903552,0.231536
1566330267803215007,0.179456,-3.905392,0.128208
1566330267822252574,0.179456,-3.905392,0.128208
1566330267842306369,0.18784,-3.906176,0.02472
1566330267862417153,0.18784,-3.906176,0.02472
1566330267882358076,0.196192,-3.905904,-0.078912
1566330267902673854,0.196192,-3.905904,-0.078912
1566330267922758850,0.204496,-3.904576,-0.182656
1566330267942905620,0.204496,-3.904576,-0.182656
1566330267961928511,0.212768,-3.902192,-0.286496
1566330267982101561,0.212768,-3.902192,-0.286496
1566330268002126237,0.220992,-3.898736,-0.390416
1566330268022389422,0.220992,-3.898736,-0.390416
1566330268042429755,0.229184,-3.894208,-0.494384
1566330268061714393,0.229184,-3.894208,-0.494384
1566330268081846375,0.237312,-3.888624,-0.598368
1566330268101939830,0.237312,-3.888624,-0.598368
1566330268121999162,0.245408,-3.881952,-0.702368
1566330268142260937,0.245408,-3.881952,-0.702368
1566330268162345902,0.253456,-3.874208,-0.806336
1566330268181430948,0.253456,-3.874208,-0.806336
1566330268201602522,0.26144,-3.865376,-0.910256
1566330268221787076,0.26144,-3.865376,-0.910256
1566330268241836516,0.269376,-3.855456,-1.014112
1566330268261986462,0.269376,-3.855456,-1.014112
1566330268282047459,0.277248,-3.844464,-1.117872
1566330268301107934,0.277248,-3.844464,-1.117872
1566330268321420908,0.285072,-3.832384,-1.221504
1566330268341592054,0.285072,-3.832384,-1.221504
1566330268361498554,0.292832,-3.819232,-1.325008
1566330268381584221,0.292832,-3.819232,-1.325008
1566330268401734165,0.300528,-3.804976,-1.428336
1566330268421804177,0.300528,-3.804976,-1.428336
1566330268440928688,0.30816,-3.789632,-1.531472
1566330268461070684,0.30816,-3.789632,-1.531472
1566330268481145304,0.315712,-3.7732,-1.6344
1566330268501532289,0.315712,-3.7732,-1.6344
1566330268521601373,0.323216,-3.755696,-1.737072
1566330268541874252,0.323216,-3.755696,-1.737072
1566330268561347936,0.330624,-3.737088,-1.839488
1566330268581484117,0.330624,-3.737088,-1.839488
1566330268600591370,0.337968,-3.717392,-1.941616
1566330268621238760,0.337968,-3.717392,-1.941616
1566330268640694438,0.345248,-3.696608,-2.043408
1566330268660938632,0.345248,-3.696608,-2.043408
1566330268680986913,0.352432,-3.674752,-2.144864
1566330268700963369,0.352432,-3.674752,-2.144864
1566330268721398488,0.359536,-3.651792,-2.245952
1566330268740569099,0.359536,-3.651792,-2.245952
1566330268760995162,0.36656,-3.62776,-2.34664
1566330268780975171,0.36656,-3.62776,-2.34664
1566330268801003567,0.373504,-3.60264,-2.446896
1566330268820269924,0.373504,-3.60264,-2.446896
1566330268840453729,0.380352,-3.576448,-2.546704
1566330268860063491,0.380352,-3.576448,-2.546704
1566330268880503039,0.38712,-3.549184,-2.646048
1566330268900527687,0.38712,-3.549184,-2.646048
1566330268920686091,0.393792,-3.520832,-2.74488
1566330268942925460,0.393792,-3.520832,-2.74488
1566330268960152187,0.400368,-3.491424,-2.843184
1566330268980270104,0.400368,-3.491424,-2.843184
1566330269000351125,0.406848,-3.460944,-2.940928
1566330269020424230,0.406848,-3.460944,-2.940928
1566330269040572336,0.413216,-3.429408,-3.03808
1566330269059722239,0.413216,-3.429408,-3.03808
1566330269079860299,0.419488,-3.3968,-3.13464
1566330269100121789,0.419488,-3.3968,-3.13464
1566330269120087029,0.425664,-3.363152,-3.230544
1566330269140373222,0.425664,-3.363152,-3.230544
1566330269161154754,0.431744,-3.328448,-3.325792
1566330269180275925,0.431744,-3.328448,-3.325792
1566330269199410644,0.437696,-3.292688,-3.420336
1566330269219787018,0.437696,-3.292688,-3.420336
1566330269239959924,0.443552,-3.255904,-3.51416
1566330269259978360,0.443552,-3.255904,-3.51416
1566330269280485604,0.44928,-3.21808,-3.607248
1566330269299171664,0.44928,-3.21808,-3.607248
1566330269319757804,0.454912,-3.179248,-3.699552
1566330269339588962,0.454912,-3.179248,-3.699552
1566330269359831320,0.460416,-3.139376,-3.79104
1566330269380064963,0.460416,-3.139376,-3.79104
1566330269399109747,0.465792,-3.098496,-3.881696
1566330269419205540,0.465792,-3.098496,-3.881696
1566330269439471411,0.471056,-3.056608,-3.971504
1566330269459495762,0.471056,-3.056608,-3.971504
1566330269479460860,0.476208,-3.013728,-4.060416
1566330269499593725,0.476208,-3.013728,-4.060416
1566330269518771032,0.481216,-2.96984,-4.1484
1566330269538968901,0.481216,-2.96984,-4.1484
1566330269559473645,0.486112,-2.924976,-4.235456
1566330269579481566,0.486112,-2.924976,-4.235456
1566330269598670768,0.490864,-2.879152,-4.32152
1566330269619182264,0.490864,-2.879152,-4.32152
1566330269639274057,0.495488,-2.832352,-4.406592
1566330269660936437,0.495488,-2.832352,-4.406592
1566330269679052551,0.499984,-2.784592,-4.490624
1566330269699155158,0.499984,-2.784592,-4.490624
1566330269719358549,0.504352,-2.735888,-4.5736
1566330269738355433,0.504352,-2.735888,-4.5736
1566330269758541257,0.50856,-2.686256,-4.655488
1566330269778801590,0.50856,-2.686256,-4.655488
1566330269798807103,0.51264,-2.635696,-4.736256
1566330269818892092,0.51264,-2.635696,-4.736256
1566330269839009727,0.516576,-2.584208,-4.815888
1566330269858139173,0.516576,-2.584208,-4.815888
1566330269878391953,0.520368,-2.531824,-4.894336
1566330269898499254,0.520368,-2.531824,-4.894336
1566330269918528065,0.524016,-2.478544,-4.971584
1566330269938688015,0.524016,-2.478544,-4.971584
1566330269957726156,0.52752,-2.424384,-5.0476
1566330269977868302,0.52752,-2.424384,-5.0476
1566330269998004339,0.530864,-2.369344,-5.122368
1566330270018144805,0.530864,-2.369344,-5.122368
1566330270038363515,0.534064,-2.313456,-5.19584
1566330270058487714,0.534064,-2.313456,-5.19584
1566330270078560007,0.537104,-2.25672,-5.267984
1566330270097633534,0.537104,-2.25672,-5.267984
1566330270117885633,0.539984,-2.199152,-5.3388
1566330270138066734,0.539984,-2.199152,-5.3388
1566330270158161521,0.54272,-2.140768,-5.40824
1566330270178293873,0.54272,-2.140768,-5.40824
1566330270197421606,0.54528,-2.081584,-5.476288
1566330270217819544,0.54528,-2.081584,-5.476288
1566330270237718431,0.547696,-2.0216,-5.542896
1566330270257854113,0.547696,-2.0216,-5.542896
1566330270277956956,0.549936,-1.960848,-5.608048
1566330270298206882,0.549936,-1.960848,-5.608048
1566330270317272042,0.552016,-1.899328,-5.671728
1566330270338353844,0.552016,-1.899328,-5.671728
1566330270357433094,0.553936,-1.837056,-5.733888
1566330270377548500,0.553936,-1.837056,-5.733888
1566330270398937496,0.55568,-1.774064,-5.794512
1566330270417933041,0.55568,-1.774064,-5.794512
1566330270437031939,0.557248,-1.710352,-5.853568
1566330270457158970,0.557248,-1.710352,-5.853568
1566330270477205659,0.558656,-1.645952,-5.911024
1566330270497339445,0.558656,-1.645952,-5.911024
1566330270517559281,0.559888,-1.580864,-5.96688
1566330270536624764,0.559888,-1.580864,-5.96688
1566330270557437511,0.560944,-1.515104,-6.021072
1566330270577037018,0.560944,-1.515104,-6.021072
1566330270598651045,0.561824,-1.448704,-6.0736
1566330270617359106,0.561824,-1.448704,-6.0736
1566330270636454285,0.562528,-1.38168,-6.124416
1566330270656829507,0.562528,-1.38168,-6.124416
1566330270676860729,0.563056,-1.314032,-6.17352
1566330270696968571,0.563056,-1.314032,-6.17352
1566330270717209915,0.563408,-1.245792,-6.220864
1566330270736338654,0.563408,-1.245792,-6.220864
1566330270756364545,0.563568,-1.176976,-6.266448
1566330270776571181,0.563568,-1.176976,-6.266448
1566330270796633677,0.563552,-1.1076,-6.310208
1566330270816935512,0.563552,-1.1076,-6.310208
1566330270837151771,0.563344,-1.037696,-6.35216
1566330270856442241,0.563344,-1.037696,-6.35216
1566330270876491289,0.56296,-0.967264,-6.392256
1566330270896317895,0.56296,-0.967264,-6.392256
1566330270916164926,0.562384,-0.896336,-6.43048
1566330270936328503,0.562384,-0.896336,-6.43048
1566330270956518928,0.561616,-0.824928,-6.466784
1566330270978484062,0.561616,-0.824928,-6.466784
1566330270995795480,0.560672,-0.753072,-6.501184
1566330271016021951,0.560672,-0.753072,-6.501184
1566330271036188629,0.559536,-0.680768,-6.533632
1566330271056350401,0.559536,-0.680768,-6.533632
1566330271076509879,0.558208,-0.608064,-6.564112
1566330271095717726,0.558208,-0.608064,-6.564112
1566330271115765407,0.556688,-0.534944,-6.592608
1566330271135943188,0.556688,-0.534944,-6.592608
1566330271156090041,0.554976,-0.461472,-6.619088
1566330271176240054,0.554976,-0.461472,-6.619088
1566330271195500674,0.553072,-0.387632,-6.64352
1566330271215911223,0.553072,-0.387632,-6.64352
1566330271236019082,0.550976,-0.313472,-6.665904
1566330271256176235,0.550976,-0.313472,-6.665904
1566330271275259803,0.550976,-0.313472,-6.665904
1566330271295542744,0.548688,-0.239008,-6.686208
1566330271315713118,0.548688,-0.239008,-6.686208
1566330271336162838,0.546208,-0.164272,-6.704432
1566330271355991862,0.54352,-0.089264,-6.720528
1566330271375094562,0.54352,-0.089264,-6.720528
1566330271395186313,0.54352,-0.089264,-6.720528
1566330271415418848,0.540656,-0.014016,-6.73448
1566330271435440896,0.540656,-0.014016,-6.73448
1566330271455710653,0.537584,0.06144,-6.746288
1566330271475056907,0.537584,0.06144,-6.746288
1566330271495185014,0.53432,0.137088,-6.75592
1566330271515362571,0.53432,0.137088,-6.75592
1566330271535632598,0.530864,0.212912,-6.76336
1566330271555721187,0.530864,0.212912,-6.76336
1566330271574696722,0.5272,0.288864,-6.768608
1566330271594776279,0.5272,0.288864,-6.768608
1566330271614824640,0.523344,0.364928,-6.771616
1566330271634952824,0.523344,0.364928,-6.771616
1566330271655033429,0.519296,0.441088,-6.7724
1566330271675155988,0.519296,0.441088,-6.7724
1566330271695852567,0.515056,0.517312,-6.770928
1566330271714630010,0.515056,0.517312,-6.770928
1566330271734580306,0.510624,0.593568,-6.767184
1566330271754748695,0.510624,0.593568,-6.767184
1566330271774799136,0.505984,0.669856,-6.761152
1566330271794939880,0.505984,0.669856,-6.761152
1566330271815142918,0.501152,0.746128,-6.752832
1566330271835356706,0.501152,0.746128,-6.752832
1566330271854289918,0.496128,0.822352,-6.742208
1566330271874333655,0.496128,0.822352,-6.742208
1566330271894489996,0.490912,0.898528,-6.72928
1566330271913915228,0.490912,0.898528,-6.72928
1566330271934012369,0.485504,0.974608,-6.714
1566330271954153029,0.485504,0.974608,-6.714
1566330271974284716,0.479888,1.050576,-6.6964
1566330271994426579,0.479888,1.050576,-6.6964
1566330272014583119,0.474096,1.1264,-6.676448
1566330272033611525,0.474096,1.1264,-6.676448
1566330272053749611,0.468112,1.202064,-6.654144
1566330272073843105,0.468112,1.202064,-6.654144
1566330272093946481,0.46192,1.27752,-6.629472
1566330272115722357,0.46192,1.27752,-6.629472
1566330272134200835,0.455552,1.352752,-6.602432
1566330272154330948,0.455552,1.352752,-6.602432
1566330272173419328,0.448992,1.427728,-6.573024
1566330272193539072,0.448992,1.427728,-6.573024
1566330272213833277,0.442256,1.502448,-6.541216
1566330272233820685,0.442256,1.502448,-6.541216
1566330272253914176,0.435328,1.576848,-6.50704
1566330272274023888,0.435328,1.576848,-6.50704
1566330272293111346,0.428208,1.650912,-6.47048
1566330272313189191,0.428208,1.650912,-6.47048
1566330272333753216,0.420912,1.724624,-6.43152
1566330272353706255,0.420912,1.724624,-6.43152
1566330272373902689,0.413424,1.797952,-6.390176
1566330272392878130,0.413424,1.797952,-6.390176
1566330272413095485,0.405776,1.870848,-6.346432
1566330272433489002,0.405776,1.870848,-6.346432
1566330272453427157,0.397936,1.943312,-6.300304
1566330272473527908,0.397936,1.943312,-6.300304
1566330272493656983,0.38992,2.015296,-6.251792
1566330272512810997,0.38992,2.015296,-6.251792
1566330272532981565,0.381728,2.086784,-6.200896
1566330272553136061,0.381728,2.086784,-6.200896
1566330272573391096,0.373376,2.157744,-6.147616
1566330272592476918,0.373376,2.157744,-6.147616
1566330272612820823,0.364832,2.228144,-6.091952
1566330272633036164,0.364832,2.228144,-6.091952
1566330272653188268,0.356144,2.297952,-6.03392
1566330272673396445,0.356144,2.297952,-6.03392
1566330272692427808,0.34728,2.367168,-5.97352
1566330272713038671,0.34728,2.367168,-5.97352
1566330272732898831,0.33824,2.435728,-5.910768
1566330272753046874,0.33824,2.435728,-5.910768
1566330272772117851,0.329056,2.503616,-5.845664
1566330272792218257,0.329056,2.503616,-5.845664
1566330272812401056,0.319712,2.570816,-5.778224
1566330272832609030,0.319712,2.570816,-5.778224
1566330272852887831,0.310208,2.63728,-5.708448
1566330272872992538,0.310208,2.63728,-5.708448
1566330272892130345,0.30056,2.702992,-5.636368
1566330272912188907,0.30056,2.702992,-5.636368
1566330272932318829,0.290752,2.76792,-5.561984
1566330272952717087,0.290752,2.76792,-5.561984
1566330272971813360,0.2808,2.832048,-5.485312
1566330272991951022,0.2808,2.832048,-5.485312
1566330273015437462,0.270704,2.895328,-5.406384
1566330273032249265,0.270704,2.895328,-5.406384
1566330273052377929,0.26048,2.957744,-5.325184
1566330273072462765,0.26048,2.957744,-5.325184
1566330273091818201,0.250112,3.019264,-5.24176
1566330273111979752,0.250112,3.019264,-5.24176
1566330273132131278,0.2396,3.079856,-5.156112
1566330273151977349,0.2396,3.079856,-5.156112
1566330273171806824,0.228976,3.13952,-5.068272
1566330273192029438,0.228976,3.13952,-5.068272
1566330273213035620,0.218208,3.198192,-4.978256
1566330273232183520,0.218208,3.198192,-4.978256
1566330273251408446,0.207328,3.255856,-4.88608
1566330273271491495,0.207328,3.255856,-4.88608
1566330273291764008,0.19632,3.312496,-4.791792
1566330273312113640,0.19632,3.312496,-4.791792
1566330273332049124,0.185216,3.36808,-4.695392
1566330273351190360,0.185216,3.36808,-4.695392
1566330273371420122,0.173984,3.422576,-4.596912
1566330273391647053,0.173984,3.422576,-4.596912
1566330273411773208,0.162656,3.475968,-4.4964
1566330273430953040,0.162656,3.475968,-4.4964
1566330273451134428,0.151216,3.528208,-4.393856
1566330273471267599,0.151216,3.528208,-4.393856
1566330273492913230,0.13968,3.579296,-4.289328
1566330273510588043,0.13968,3.579296,-4.289328
1566330273530839471,0.128048,3.629184,-4.182832
1566330273550907544,0.128048,3.629184,-4.182832
1566330273571131486,0.116336,3.677872,-4.074416
1566330273591191271,0.116336,3.677872,-4.074416
1566330273611347055,0.104528,3.725296,-3.964112
1566330273630395592,0.104528,3.725296,-3.964112
1566330273650543296,0.092656,3.771472,-3.851952
1566330273670698132,0.092656,3.771472,-3.851952
1566330273690802478,0.080688,3.816352,-3.737968
1566330273710254571,0.080688,3.816352,-3.737968
1566330273730455911,0.068672,3.85992,-3.622208
1566330273751907908,0.068672,3.85992,-3.622208
1566330273771131089,0.056576,3.902144,-3.504704
1566330273790285037,0.056576,3.902144,-3.504704
1566330273810487930,0.044416,3.943008,-3.385488
1566330273830634662,0.044416,3.943008,-3.385488
1566330273850674444,0.032208,3.98248,-3.264608
1566330273870791489,0.032208,3.98248,-3.264608
1566330273890141998,0.019952,4.020544,-3.142112
1566330273910193916,0.019952,4.020544,-3.142112
1566330273930543786,0.007648,4.057168,-3.018048
1566330273950604056,0.007648,4.057168,-3.018048
1566330273971114051,-0.004688,4.092352,-2.892432
1566330273990435863,-0.004688,4.092352,-2.892432
1566330274010770529,-0.017072,4.126048,-2.765344
1566330274030053911,-0.017072,4.126048,-2.765344
1566330274050060239,-0.029472,4.15824,-2.6368
1566330274070182769,-0.029472,4.15824,-2.6368
1566330274090230373,-0.041904,4.188912,-2.50688
1566330274110955925,-0.041904,4.188912,-2.50688
1566330274130248894,-0.054352,4.218048,-2.375616
1566330274150270588,-0.054352,4.218048,-2.375616
1566330274170352116,-0.066816,4.245632,-2.243056
1566330274189874071,-0.066816,4.245632,-2.243056
1566330274210067792,-0.07928,4.271616,-2.109248
1566330274230343359,-0.07928,4.271616,-2.109248
1566330274250248282,-0.091744,4.296,-1.974256
1566330274270225517,-0.091744,4.296,-1.974256
1566330274289342546,-0.104208,4.318768,-1.838144
1566330274309504052,-0.104208,4.318768,-1.838144
1566330274329864710,-0.116656,4.339904,-1.700928
1566330274349291401,-0.116656,4.339904,-1.700928
1566330274369376291,-0.129088,4.359376,-1.562704
1566330274392409831,-0.129088,4.359376,-1.562704
1566330274409540701,-0.141488,4.377168,-1.42352
1566330274431789261,-0.141488,4.377168,-1.42352
1566330274451354792,-0.153872,4.39328,-1.283408
1566330274469063236,-0.153872,4.39328,-1.283408
1566330274489097832,-0.166208,4.40768,-1.142464
1566330274509436899,-0.166208,4.40768,-1.142464
1566330274529736520,-0.178512,4.420352,-1.00072
1566330274548657092,-0.178512,4.420352,-1.00072
1566330274569633018,-0.190768,4.431296,-0.85824
1566330274589171740,-0.190768,4.431296,-0.85824
1566330274609243684,-0.20296,4.44048,-0.715104
1566330274633246726,-0.20296,4.44048,-0.715104
1566330274649361538,-0.215104,4.447904,-0.57136
1566330274669374868,-0.215104,4.447904,-0.57136
1566330274688451275,-0.227168,4.453552,-0.427072
1566330274711927636,-0.227168,4.453552,-0.427072
1566330274728944178,-0.239168,4.457392,-0.282304
1566330274749266213,-0.239168,4.457392,-0.282304
1566330274768489481,-0.251072,4.45944,-0.137136
1566330274788493553,-0.251072,4.45944,-0.137136
1566330274808581220,-0.262912,4.459664,0.008384
1566330274828579307,-0.262912,4.459664,0.008384
1566330274848762529,-0.274656,4.45808,0.154192
1566330274868788817,-0.274656,4.45808,0.154192
1566330274888993042,-0.286288,4.45464,0.300192
1566330274908156390,-0.286288,4.45464,0.300192
1566330274932545680,-0.297824,4.44936,0.446352
1566330274948280308,-0.297824,4.44936,0.446352
1566330274969251147,-0.309248,4.44224,0.592576
1566330274988566119,-0.309248,4.44224,0.592576
1566330275008576131,-0.320544,4.433248,0.738816
1566330275027657371,-0.320544,4.433248,0.738816
1566330275047755716,-0.331728,4.422384,0.884992
1566330275068011564,-0.331728,4.422384,0.884992
1566330275089142197,-0.342784,4.409648,1.031024
1566330275107654026,-0.342784,4.409648,1.031024
1566330275127736982,-0.353696,4.39504,1.176848
1566330275147912641,-0.353696,4.39504,1.176848
1566330275170518471,-0.364464,4.378544,1.322384
1566330275187454525,-0.364464,4.378544,1.322384
1566330275207526189,-0.375072,4.36016,1.467584
1566330275227831167,-0.375072,4.36016,1.467584
1566330275247921094,-0.385536,4.339888,1.612352
1566330275267902391,-0.385536,4.339888,1.612352
1566330275287922465,-0.39584,4.317728,1.75664
1566330275308139245,-0.39584,4.317728,1.75664
1566330275328202727,-0.405968,4.293664,1.900336
1566330275347295474,-0.405968,4.293664,1.900336
1566330275367289298,-0.41592,4.267712,2.043392
1566330275392334727,-0.41592,4.267712,2.043392
1566330275408650607,-0.425696,4.239872,2.185744
1566330275427028696,-0.425696,4.239872,2.185744
1566330275447101935,-0.43528,4.210144,2.327296
1566330275469171508,-0.43528,4.210144,2.327296
1566330275487210797,-0.444672,4.178512,2.467968
1566330275507315313,-0.444672,4.178512,2.467968
1566330275527551261,-0.453872,4.145008,2.607712
1566330275548829183,-0.453872,4.145008,2.607712
1566330275567498381,-0.462848,4.109616,2.746432
1566330275587491726,-0.462848,4.109616,2.746432
1566330275606683399,-0.471632,4.072336,2.884064
1566330275628354941,-0.471632,4.072336,2.884064
1566330275647457225,-0.480176,4.0332,3.020544
1566330275666464613,-0.480176,4.0332,3.020544
1566330275686626215,-0.488512,3.992192,3.15576
1566330275706637888,-0.488512,3.992192,3.15576
1566330275726885715,-0.496624,3.949344,3.28968
1566330275746759500,-0.496624,3.949344,3.28968
1566330275766974281,-0.50448,3.90464,3.422192
1566330275787002815,-0.50448,3.90464,3.422192
1566330275806184862,-0.512112,3.858096,3.553248
1566330275826403181,-0.512112,3.858096,3.553248
1566330275846534324,-0.519504,3.809728,3.682768
1566330275866618924,-0.519504,3.809728,3.682768
1566330275886779540,-0.526624,3.759552,3.810672
1566330275907320714,-0.526624,3.759552,3.810672
1566330275926451420,-0.533504,3.707568,3.936896
1566330275946690989,-0.533504,3.707568,3.936896
1566330275966687265,-0.540112,3.653808,4.061344
1566330275986719672,-0.540112,3.653808,4.061344
1566330276005829568,-0.546464,3.598272,4.183968
1566330276026190126,-0.546464,3.598272,4.183968
1566330276046255135,-0.552528,3.540976,4.304688
1566330276066239011,-0.552528,3.540976,4.304688
1566330276086307928,-0.558336,3.481952,4.423424
1566330276105649150,-0.558336,3.481952,4.423424
1566330276125706177,-0.56384,3.4212,4.540128
1566330276145806081,-0.56384,3.4212,4.540128
1566330276165747051,-0.569072,3.358752,4.654688
1566330276186186923,-0.569072,3.358752,4.654688
1566330276205524497,-0.574016,3.294624,4.767072
